transaction_id,account_id,customer_name,date,transaction_type,amount,channel,balance
TXN2964,ACC101,Rahul,2023-03-23 20:00:00,Credit,4100.55,NetBanking,9898518.810000004
TXN2965,ACC102,Priya,2023-03-23 21:00:00,Credit,6437.63,ATM,9904956.440000005
TXN2966,ACC101,Priya,2023-03-23 22:00:00,Credit,9352.74,ATM,9914309.180000005
TXN2967,ACC102,Rahul,2023-03-23 23:00:00,Debit,4356.71,ATM,9918665.890000006
TXN2968,ACC101,Ravi,2023-03-24 00:00:00,Debit,5111.06,Card,9923776.950000007
TXN2969,ACC102,Anita,2023-03-24 01:00:00,Credit,3387.44,ATM,9927164.390000006
TXN2970,ACC102,Priya,2023-03-24 02:00:00,Credit,5829.33,ATM,9932993.720000006
TXN2971,ACC101,Rahul,2023-03-24 03:00:00,Credit,8647.86,UPI,9941641.580000006
TXN2972,ACC103,Rahul,2023-03-24 04:00:00,Debit,2908.13,NetBanking,9944549.710000006
TXN2973,ACC102,Anita,2023-03-24 05:00:00,Debit,8360.46,Card,9952910.170000007
TXN2974,ACC103,Ravi,2023-03-24 06:00:00,Credit,5242.82,UPI,9958152.990000008
TXN2975,ACC103,Ravi,2023-03-24 07:00:00,Credit,2338.15,Card,9960491.140000008
TXN2976,ACC103,Anita,2023-03-24 08:00:00,Credit,4252.53,UPI,9964743.670000007
TXN2977,ACC102,Ravi,2023-03-24 09:00:00,Debit,1753.25,ATM,9966496.920000007
TXN2978,ACC102,Ravi,2023-03-24 10:00:00,Debit,9132.71,ATM,9975629.630000008
TXN2979,ACC103,Priya,2023-03-24 11:00:00,Debit,673.68,Card,9976303.310000008
TXN2980,ACC101,Priya,2023-03-24 12:00:00,Credit,6079.63,Card,9982382.940000009
TXN2981,ACC102,Anita,2023-03-24 13:00:00,Debit,1129.12,Card,9983512.060000008
TXN2982,ACC101,Rahul,2023-03-24 14:00:00,Credit,3203.43,ATM,9986715.490000008
TXN2983,ACC103,Anita,2023-03-24 15:00:00,Debit,1515.12,NetBanking,9988230.610000007
TXN2984,ACC102,Ravi,2023-03-24 16:00:00,Debit,5045.15,Card,9993275.760000007
TXN2985,ACC101,Ravi,2023-03-24 17:00:00,Debit,6397.37,Card,9999673.130000006
TXN2986,ACC101,Priya,2023-03-24 18:00:00,Credit,8309.63,NetBanking,10007982.760000007
TXN2987,ACC103,Rahul,2023-03-24 19:00:00,Credit,4555.13,UPI,10012537.890000008
TXN2988,ACC102,Priya,2023-03-24 20:00:00,Credit,7717.55,ATM,10020255.440000009
TXN2989,ACC101,Priya,2023-03-24 21:00:00,Credit,5993.84,ATM,10026249.280000009
TXN2990,ACC103,Anita,2023-03-24 22:00:00,Credit,9725.42,ATM,10035974.700000009
TXN2991,ACC101,Ravi,2023-03-24 23:00:00,Debit,1285.19,ATM,10037259.890000008
TXN2992,ACC102,Anita,2023-03-25 00:00:00,Debit,8181.55,ATM,10045441.440000009
TXN2993,ACC101,Ravi,2023-03-25 01:00:00,Credit,8368.05,UPI,10053809.49000001
TXN2994,ACC103,Anita,2023-03-25 02:00:00,Debit,7936.56,NetBanking,10061746.05000001
TXN2995,ACC101,Anita,2023-03-25 03:00:00,Credit,4602.77,Card,10066348.82000001
TXN2996,ACC101,Anita,2023-03-25 04:00:00,Credit,5319.37,NetBanking,10071668.190000009
TXN2997,ACC103,Rahul,2023-03-25 05:00:00,Debit,9855.31,UPI,10081523.50000001
TXN2998,ACC102,Rahul,2023-03-25 06:00:00,Debit,9451.89,ATM,10090975.39000001
TXN2999,ACC102,Rahul,2023-03-25 07:00:00,Credit,7653.72,UPI,10098629.11000001
